TrackId,track_name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice,genre_name
2378,Dosed,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",312058,10235611,0.99,Rock
2379,"Don't Forget Me",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",277995,9107071,0.99,Rock
2380,"The Zephyr Song",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",232960,7690312,0.99,Rock
2381,"Can't Stop",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",269400,8872479,0.99,Rock
2382,"I Could Die For You",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",193906,6333311,0.99,Rock
2383,Midnight,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",295810,9702450,0.99,Rock
2384,"Throw Away Your Television",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",224574,7483526,0.99,Rock
2385,Cabron,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218592,7458864,0.99,Rock
2386,Tear,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,0.99,Rock
2387,"On Mercury",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",208509,6834762,0.99,Rock
2388,"Minor Thing",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",217835,7148115,0.99,Rock
2389,"Warm Tape",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",256653,8358200,0.99,Rock
2390,"Venice Queen",194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",369110,12280381,0.99,Rock
2391,"Around The World",195,1,1,"Anthony Kiedis/Chad Smith/Flea/John Frusciante",238837,7859167,0.99,Rock
2392,"Parallel Universe",195,1,1,"Red Hot Chili Peppers",270654,8958519,0.99,Rock
2393,"Scar Tissue",195,1,1,"Red Hot Chili Peppers",217469,7153744,0.99,Rock
2394,Otherside,195,1,1,"Red Hot Chili Peppers",255973,8357989,0.99,Rock
2395,"Get On Top",195,1,1,"Red Hot Chili Peppers",198164,6587883,0.99,Rock
2396,Californication,195,1,1,"Red Hot Chili Peppers",321671,10568999,0.99,Rock
2397,Easily,195,1,1,"Red Hot Chili Peppers",231418,7504534,0.99,Rock
2398,Porcelain,195,1,1,"Anthony Kiedis/Chad Smith/Flea/John Frusciante",163787,5278793,0.99,Rock
2399,"Emit Remmus",195,1,1,"Red Hot Chili Peppers",240300,7901717,0.99,Rock
2400,"I Like Dirt",195,1,1,"Red Hot Chili Peppers",157727,5225917,0.99,Rock
2401,"This Velvet Glove",195,1,1,"Red Hot Chili Peppers",225280,7480537,0.99,Rock
2402,Savior,195,1,1,"Anthony Kiedis/Chad Smith/Flea/John Frusciante",292493,9551885,0.99,Rock
2403,"Purple Stain",195,1,1,"Red Hot Chili Peppers",253440,8359971,0.99,Rock
2404,"Right On Time",195,1,1,"Red Hot Chili Peppers",112613,3722219,0.99,Rock
2405,"Road Trippin'",195,1,1,"Red Hot Chili Peppers",205635,6685831,0.99,Rock
2406,"The Spirit Of Radio",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",299154,9862012,0.99,Rock
2407,"The Trees",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",285126,9345473,0.99,Rock
2408,"Something For Nothing",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",240770,7898395,0.99,Rock
2409,Freewill,196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",324362,10694110,0.99,Rock
2410,Xanadu,196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",667428,21753168,0.99,Rock
2411,"Bastille Day",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",280528,9264769,0.99,Rock
2412,"By-Tor And The Snow Dog",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",519888,17076397,0.99,Rock
2413,Anthem,196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",264515,8693343,0.99,Rock
2414,"Closer To The Heart",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",175412,5767005,0.99,Rock
2415,"2112 Overture",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",272718,8898066,0.99,Rock
2416,"The Temples Of Syrinx",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",133459,4360163,0.99,Rock
2417,"La Villa Strangiato",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",577488,19137855,0.99,Rock
2418,"Fly By Night",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",202318,6683061,0.99,Rock
2419,"Finding My Way",196,1,1,"Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush",305528,9985701,0.99,Rock
2420,Jingo,197,1,1,"M.Babatunde Olantunji",592953,19736495,0.99,Rock
2421,"El Corazon Manda",197,1,1,E.Weiss,713534,23519583,0.99,Rock
2422,"La Puesta Del Sol",197,1,1,E.Weiss,628062,20614621,0.99,Rock
2423,Persuasion,197,1,1,"Carlos Santana",318432,10354751,0.99,Rock
2424,"As The Years Go by",197,1,1,"Albert King",233064,7566829,0.99,Rock
2425,"Soul Sacrifice",197,1,1,"Carlos Santana",296437,9801120,0.99,Rock
2426,"Fried Neckbones And Home Fries",197,1,1,W.Correa,638563,20939646,0.99,Rock
2427,"Santana Jam",197,1,1,"Carlos Santana",882834,29207100,0.99,Rock
2428,"Evil Ways",198,1,1,NULL,475402,15289235,0.99,Rock
2429,"We've Got To Get Together/Jingo",198,1,1,NULL,1070027,34618222,0.99,Rock
2430,"Rock Me",198,1,1,NULL,94720,3037596,0.99,Rock
2431,"Just Ain't Good Enough",198,1,1,NULL,850259,27489067,0.99,Rock
2432,"Funky Piano",198,1,1,NULL,934791,30200730,0.99,Rock
2433,"The Way You Do To Mer",198,1,1,NULL,618344,20028702,0.99,Rock
2434,"Holding Back The Years",141,1,1,"Mick Hucknall and Neil Moss",270053,8833220,0.99,Rock
2435,"Money's Too Tight To Mention",141,1,1,"John and William Valentine",268408,8861921,0.99,Rock
2436,"The Right Thing",141,1,1,"Mick Hucknall",262687,8624063,0.99,Rock
2437,"It's Only Love",141,1,1,"Jimmy and Vella Cameron",232594,7659017,0.99,Rock
2438,"A New Flame",141,1,1,"Mick Hucknall",237662,7822875,0.99,Rock
2439,"You've Got It",141,1,1,"Mick Hucknall and Lamont Dozier",235232,7712845,0.99,Rock
2440,"If You Don't Know Me By Now",141,1,1,"Kenny Gamble and Leon Huff",206524,6712634,0.99,Rock
2441,Stars,141,1,1,"Mick Hucknall",248137,8194906,0.99,Rock
2442,"Something Got Me Started",141,1,1,"Mick Hucknall and Fritz McIntyre",239595,7997139,0.99,Rock
2443,"Thrill Me",141,1,1,"Mick Hucknall and Fritz McIntyre",303934,10034711,0.99,Rock
2444,"Your Mirror",141,1,1,"Mick Hucknall",240666,7893821,0.99,Rock
2445,"For Your Babies",141,1,1,"Mick Hucknall",256992,8408803,0.99,Rock
2446,"So Beautiful",141,1,1,"Mick Hucknall",298083,9837832,0.99,Rock
2447,Angel,141,1,1,"Carolyn Franklin and Sonny Saunders",240561,7880256,0.99,Rock
2448,Fairground,141,1,1,"Mick Hucknall",263888,8793094,0.99,Rock
2449,"Água E Fogo",199,1,1,"Chico Amaral/Edgard Scandurra/Samuel Rosa",278987,9272272,0.99,Rock
2450,"Três Lados",199,1,1,"Chico Amaral/Samuel Rosa",233665,7699609,0.99,Rock
2451,"Ela Desapareceu",199,1,1,"Chico Amaral/Samuel Rosa",250122,8289200,0.99,Rock
2452,"Balada Do Amor Inabalável",199,1,1,"Fausto Fawcett/Samuel Rosa",240613,8025816,0.99,Rock
2453,"Canção Noturna",199,1,1,"Chico Amaral/Lelo Zanettik",238628,7874774,0.99,Rock
2454,Muçulmano,199,1,1,"Leão, Rodrigo F./Samuel Rosa",249600,8270613,0.99,Rock
2455,Maquinarama,199,1,1,"Chico Amaral/Samuel Rosa",245629,8213710,0.99,Rock
2456,Rebelião,199,1,1,"Chico Amaral/Samuel Rosa",298527,9817847,0.99,Rock
2457,"A Última Guerra",199,1,1,"Leão, Rodrigo F./Lô Borges/Samuel Rosa",314723,10480391,0.99,Rock
2458,Fica,199,1,1,"Chico Amaral/Samuel Rosa",272169,8980972,0.99,Rock
2459,Ali,199,1,1,"Nando Reis/Samuel Rosa",306390,10110351,0.99,Rock
2460,"Preto Damião",199,1,1,"Chico Amaral/Samuel Rosa",264568,8697658,0.99,Rock
2461,"É Uma Partida De Futebol",200,1,1,"Samuel Rosa",1071,38747,0.99,Rock
2462,"Eu Disse A Ela",200,1,1,"Samuel Rosa",254223,8479463,0.99,Rock
2463,"Zé Trindade",200,1,1,"Samuel Rosa",247954,8331310,0.99,Rock
2464,"Garota Nacional",200,1,1,"Samuel Rosa",317492,10511239,0.99,Rock
2465,"Tão Seu",200,1,1,"Samuel Rosa",243748,8133126,0.99,Rock
2466,"Sem Terra",200,1,1,"Samuel Rosa",279353,9196411,0.99,Rock
2467,"Os Exilados",200,1,1,"Samuel Rosa",245551,8222095,0.99,Rock
2468,"Um Dia Qualquer",200,1,1,"Samuel Rosa",292414,9805570,0.99,Rock
2469,"Los Pretos",200,1,1,"Samuel Rosa",239229,8025667,0.99,Rock
2470,"Sul Da América",200,1,1,"Samuel Rosa",254928,8484871,0.99,Rock
2471,Poconé,200,1,1,"Samuel Rosa",318406,10771610,0.99,Rock
2506,"Nothing To Say",203,1,1,"Chris Cornell/Kim Thayil",238027,7744833,0.99,Rock
2507,Flower,203,1,1,"Chris Cornell/Kim Thayil",208822,6830732,0.99,Rock
2508,"Loud Love",203,1,1,"Chris Cornell",297456,9660953,0.99,Rock
2509,"Hands All Over",203,1,1,"Chris Cornell/Kim Thayil",362475,11893108,0.99,Rock
2510,"Get On The Snake",203,1,1,"Chris Cornell/Kim Thayil",225123,7313744,0.99,Rock
2511,"Jesus Christ Pose",203,1,1,"Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron",352966,11739886,0.99,Rock
2512,Outshined,203,1,1,"Chris Cornell",312476,10274629,0.99,Rock
2513,"Rusty Cage",203,1,1,"Chris Cornell",267728,8779485,0.99,Rock
2514,Spoonman,203,1,1,"Chris Cornell",248476,8289906,0.99,Rock
2515,"The Day I Tried To Live",203,1,1,"Chris Cornell",321175,10507137,0.99,Rock
2516,"Black Hole Sun",203,1,1,Soundgarden,320365,10425229,0.99,Rock
2517,"Fell On Black Days",203,1,1,"Chris Cornell",282331,9256082,0.99,Rock
2518,"Pretty Noose",203,1,1,"Chris Cornell",253570,8317931,0.99,Rock
2519,"Burden In My Hand",203,1,1,"Chris Cornell",292153,9659911,0.99,Rock
2520,"Blow Up The Outside World",203,1,1,"Chris Cornell",347898,11379527,0.99,Rock
2521,"Ty Cobb",203,1,1,"Ben Shepherd/Chris Cornell",188786,6233136,0.99,Rock
2522,"Bleed Together",203,1,1,"Chris Cornell",232202,7597074,0.99,Rock
2542,"Dead And Bloated",206,1,1,"R. DeLeo/Weiland",310386,10170433,0.99,Rock
2543,"Sex Type Thing",206,1,1,"D. DeLeo/Kretz/Weiland",218723,7102064,0.99,Rock
2544,"Wicked Garden",206,1,1,"D. DeLeo/R. DeLeo/Weiland",245368,7989505,0.99,Rock
2545,"No Memory",206,1,1,"Dean Deleo",80613,2660859,0.99,Rock
2546,Sin,206,1,1,"R. DeLeo/Weiland",364800,12018823,0.99,Rock
2547,"Naked Sunday",206,1,1,"D. DeLeo/Kretz/R. DeLeo/Weiland",229720,7444201,0.99,Rock
2548,Creep,206,1,1,"R. DeLeo/Weiland",333191,10894988,0.99,Rock
2549,"Piece Of Pie",206,1,1,"R. DeLeo/Weiland",324623,10605231,0.99,Rock
2550,Plush,206,1,1,"R. DeLeo/Weiland",314017,10229848,0.99,Rock
2551,"Wet My Bed",206,1,1,"R. DeLeo/Weiland",96914,3198627,0.99,Rock
2552,Crackerman,206,1,1,"Kretz/R. DeLeo/Weiland",194403,6317361,0.99,Rock
2553,"Where The River Goes",206,1,1,"D. DeLeo/Kretz/Weiland",505991,16468904,0.99,Rock
2565,"The Sun Road",208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",880640,29008407,0.99,Rock
2566,"Dark Corners",208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",513541,16839223,0.99,Rock
2567,Duende,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",447582,14956771,0.99,Rock
2568,"Black Light Syndrome",208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",526471,17300835,0.99,Rock
2569,"Falling in Circles",208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",549093,18263248,0.99,Rock
2570,"Book of Hours",208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",583366,19464726,0.99,Rock
2571,Chaos-Control,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",529841,17455568,0.99,Rock
2609,"War (The Process)",212,1,1,"Billy Duffy/Ian Astbury",252630,8254842,0.99,Rock
2610,"The Saint",212,1,1,"Billy Duffy/Ian Astbury",216215,7061584,0.99,Rock
2611,Rise,212,1,1,"Billy Duffy/Ian Astbury",219088,7106195,0.99,Rock
2612,"Take The Power",212,1,1,"Billy Duffy/Ian Astbury",235755,7650012,0.99,Rock
2613,Breathe,212,1,1,"Billy Duffy/Ian Astbury/Marti Frederiksen/Mick Jones",299781,9742361,0.99,Rock
2614,Nico,212,1,1,"Billy Duffy/Ian Astbury",289488,9412323,0.99,Rock
2615,"American Gothic",212,1,1,"Billy Duffy/Ian Astbury",236878,7739840,0.99,Rock
2616,"Ashes And Ghosts",212,1,1,"Billy Duffy/Bob Rock/Ian Astbury",300591,9787692,0.99,Rock
2617,"Shape The Sky",212,1,1,"Billy Duffy/Ian Astbury",209789,6885647,0.99,Rock
2618,"Speed Of Light",212,1,1,"Billy Duffy/Bob Rock/Ian Astbury",262817,8563352,0.99,Rock
2619,"True Believers",212,1,1,"Billy Duffy/Ian Astbury",308009,9981359,0.99,Rock
2620,"My Bridges Burn",212,1,1,"Billy Duffy/Ian Astbury",231862,7571370,0.99,Rock
2621,"She Sells Sanctuary",213,1,1,NULL,253727,8368634,0.99,Rock
2622,"Fire Woman",213,1,1,NULL,312790,10196995,0.99,Rock
2623,"Lil' Evil",213,1,1,NULL,165825,5419655,0.99,Rock
2624,"Spirit Walker",213,1,1,NULL,230060,7555897,0.99,Rock
2625,"The Witch",213,1,1,NULL,258768,8725403,0.99,Rock
2626,Revolution,213,1,1,NULL,256026,8371254,0.99,Rock
2627,"Wild Hearted Son",213,1,1,NULL,266893,8670550,0.99,Rock
2628,"Love Removal Machine",213,1,1,NULL,257619,8412167,0.99,Rock
2629,Rain,213,1,1,NULL,236669,7788461,0.99,Rock
2630,"Edie (Ciao Baby)",213,1,1,NULL,241632,7846177,0.99,Rock
2631,"Heart Of Soul",213,1,1,NULL,274207,8967257,0.99,Rock
